X Y Z R G B Scalar_field Scalar_field_#2 Scalar_field_#3 Scalar_field_#4 Scalar_field_#5 Scalar_field_#6 Scalar_field_#7 Nx Ny Nz
260735.76999664 2147595.40000153 295.83999634 2 2 0 7.000000 215382960.000000 -29.000000 26978.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260747.11999893 2147605.97000122 297.82000732 2 2 0 7.000000 215382960.000000 -30.000000 32221.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260737.49000168 2147596.48999786 324.85998535 2 2 0 7.000000 215382960.000000 -30.000000 33029.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260748.00999832 2147606.66000366 305.54998779 3 2 0 7.000000 215382960.000000 -30.000000 31413.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260749.06999969 2147607.69999695 302.94000244 3 3 0 7.000000 215382960.000000 -30.000000 37158.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260742.88000107 2147601.36000061 334.38000488 2 2 0 7.000000 215382960.000000 -30.000000 26847.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260755.43999863 2147613.05000305 336.26998901 3 3 0 7.000000 215382960.000000 -31.000000 26716.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260757.59999847 2147614.93000031 343.83999634 3 2 0 7.000000 215382960.000000 -31.000000 25798.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260759.70000076 2147616.98000336 338.92999268 3 3 0 7.000000 215382960.000000 -31.000000 27699.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260771.55999947 2147628.42999268 317.58999634 2 2 0 7.000000 215382960.000000 -31.000000 39932.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260761.38999939 2147618.45999908 344.33999634 2 2 0 7.000000 215382960.000000 -31.000000 30320.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260764.70999908 2147621.41999817 352.20999146 2 2 0 7.000000 215382960.000000 -31.000000 30364.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260787.42000008 2147642.99000549 331.76000977 2 2 0 7.000000 215382960.000000 -32.000000 28485.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260790.07999992 2147645.46000671 332.08999634 2 2 0 7.000000 215382960.000000 -32.000000 30255.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260791.57999992 2147646.75999451 337.94000244 2 2 0 7.000000 215382960.000000 -32.000000 27808.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260782.62000084 2147637.99000549 360.75000000 2 2 0 7.000000 215382960.000000 -32.000000 27939.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260784.44999981 2147639.55000305 368.76000977 2 2 0 7.000000 215382960.000000 -33.000000 28201.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260809.39999962 2147663.11000061 353.85998535 2 2 0 7.000000 215382960.000000 -33.000000 26694.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260800.33000001 2147654.25000000 375.97000122 3 2 0 7.000000 215382960.000000 -33.000000 29010.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260809.40999985 2147663.07000732 356.82998657 3 3 0 7.000000 215382960.000000 -33.000000 25646.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260807.05999994 2147660.74000549 364.69000244 2 2 0 7.000000 215382960.000000 -34.000000 26148.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260814.89999962 2147668.08999634 362.97000122 2 2 0 7.000000 215382960.000000 -34.000000 28704.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260805.90000010 2147659.30000305 384.55999756 2 2 0 7.000000 215382960.000000 -34.000000 29337.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260809.55000019 2147662.69000244 385.60998535 2 2 0 7.000000 215382960.000000 -34.000000 29075.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260817.22999954 2147669.92999268 381.41000366 2 2 0 7.000000 215382960.000000 -34.000000 26192.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260814.84000015 2147667.57000732 389.04000854 2 2 0 7.000000 215382960.000000 -34.000000 39299.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260722.31999969 2147581.95999908 279.32000732 2 2 0 7.000000 215382960.000000 -28.000000 28180.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260725.72000122 2147585.11000061 280.91000366 2 2 0 7.000000 215382960.000000 -28.000000 26650.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260712.12000275 2147577.66999817 276.38000488 2 2 0 7.000000 215382960.000000 -28.000000 36022.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260712.61000061 2147578.08000183 278.67001343 2 2 0 7.000000 215382960.000000 -28.000000 26432.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260719.69999695 2147584.58999634 284.50000000 3 2 0 7.000000 215382960.000000 -28.000000 30233.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260720.87999725 2147585.75000000 281.41000366 3 3 0 7.000000 215382960.000000 -28.000000 29796.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260713.77999878 2147578.55000305 310.35000610 3 2 0 7.000000 215382960.000000 -28.000000 28726.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260727.08999634 2147591.45999908 286.08999634 2 2 0 7.000000 215382960.000000 -28.000000 28398.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260720.12999725 2147584.40000153 314.32000732 2 2 0 7.000000 215382960.000000 -29.000000 26781.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260722.30999756 2147586.48999786 312.01998901 2 2 0 7.000000 215382960.000000 -29.000000 26694.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260729.33000183 2147592.94000244 317.64001465 3 2 0 7.000000 215382960.000000 -29.000000 26366.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260738.81999969 2147602.20999908 297.14999390 2 2 0 7.000000 215382960.000000 -29.000000 26738.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260743.95999908 2147606.29000092 333.85000610 2 2 0 7.000000 215382960.000000 -30.000000 29250.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260758.59000015 2147620.47000122 308.44000244 2 2 0 7.000000 215382960.000000 -30.000000 37005.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260748.34999847 2147610.34999847 336.17001343 2 2 0 7.000000 215382960.000000 -30.000000 27633.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260766.86999893 2147627.95999908 321.08999634 2 2 0 7.000000 215382960.000000 -31.000000 26934.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260768.94000053 2147629.86000061 322.64999390 2 2 0 7.000000 215382960.000000 -31.000000 30015.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260772.09000015 2147632.83000183 321.73001099 2 2 0 7.000000 215382960.000000 -31.000000 26672.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260762.00999832 2147622.81999969 351.23999023 2 2 0 7.000000 215382960.000000 -31.000000 29512.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260767.09000015 2147627.66999817 345.75000000 2 2 0 7.000000 215382960.000000 -31.000000 37770.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260778.70000076 2147638.92999268 325.47000122 2 2 0 7.000000 215382960.000000 -32.000000 29053.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260769.06999969 2147629.36999512 353.63000488 2 2 0 7.000000 215382960.000000 -32.000000 26563.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260786.57999992 2147646.16000366 332.69000244 2 2 0 7.000000 215382960.000000 -32.000000 34471.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260778.96999931 2147638.58000183 355.77999878 2 2 0 7.000000 215382960.000000 -32.000000 40566.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260787.39000034 2147646.77000427 340.10998535 2 2 0 7.000000 215382960.000000 -32.000000 35214.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260791.30000019 2147650.47000122 337.57000732 2 2 0 7.000000 215382960.000000 -32.000000 32461.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260791.52999973 2147650.58000183 343.26000977 2 2 0 7.000000 215382960.000000 -32.000000 32396.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260782.98999977 2147642.10000610 367.97000122 2 2 0 7.000000 215382960.000000 -33.000000 29490.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260795.94000006 2147654.69999695 342.70999146 2 2 0 7.000000 215382960.000000 -33.000000 27655.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260784.51000023 2147643.46000671 370.63000488 3 2 0 7.000000 215382960.000000 -33.000000 34471.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260790.06000042 2147648.88999939 358.55999756 3 3 0 7.000000 215382960.000000 -33.000000 29774.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260800.02000000 2147658.50999451 342.97000122 2 2 0 7.000000 215382960.000000 -33.000000 27852.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260794.57000017 2147652.88000488 369.64999390 2 2 0 7.000000 215382960.000000 -33.000000 29337.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260806.03999996 2147664.03999329 348.10000610 2 2 0 7.000000 215382960.000000 -33.000000 26913.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260805.96999979 2147663.91000366 351.29998779 2 2 0 7.000000 215382960.000000 -33.000000 29752.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260809.47999954 2147667.10000610 355.75000000 2 2 0 7.000000 215382960.000000 -34.000000 35235.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260812.32999992 2147669.69999695 358.64001465 2 2 0 7.000000 215382960.000000 -34.000000 32570.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260815.22999954 2147672.47999573 355.55999756 2 2 0 7.000000 215382960.000000 -34.000000 26716.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260803.41000009 2147660.88999939 383.14999390 2 2 0 7.000000 215382960.000000 -34.000000 40828.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260818.21999931 2147675.22000122 358.17001343 2 2 0 7.000000 215382960.000000 -34.000000 28813.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260819.40999985 2147676.14999390 367.44000244 2 2 0 7.000000 215382960.000000 -34.000000 33269.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260711.23999786 2147579.19000244 274.20999146 2 2 0 7.000000 215382960.000000 -28.000000 28136.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260716.00000000 2147583.55999756 279.20999146 2 2 0 7.000000 215382960.000000 -28.000000 31347.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260710.48000336 2147577.75000000 311.17999268 2 2 0 7.000000 215382960.000000 -28.000000 36000.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260713.40000153 2147580.44000244 313.72000122 2 2 0 7.000000 215382960.000000 -28.000000 29315.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260726.34999847 2147593.12000275 287.01000977 2 2 0 7.000000 215382960.000000 -29.000000 26410.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260717.55000305 2147584.27999878 316.52999878 3 2 0 7.000000 215382960.000000 -29.000000 26345.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260729.58000183 2147596.04000092 292.38000488 1 1 0 7.000000 215382960.000000 -29.000000 26585.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260728.43000031 2147594.58000183 312.27999878 2 2 0 7.000000 215382960.000000 -29.000000 31566.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260725.76999664 2147591.87999725 322.29998779 3 2 0 7.000000 215382960.000000 -29.000000 28136.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260727.23000336 2147593.33000183 318.60998535 3 3 0 7.000000 215382960.000000 -29.000000 25471.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260728.87999725 2147594.83000183 321.04998779 2 2 0 7.000000 215382960.000000 -29.000000 27218.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260741.02999878 2147606.69000244 297.38000488 2 2 0 7.000000 215382960.000000 -29.000000 31325.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260733.05999756 2147598.69999695 323.86999512 3 2 0 7.000000 215382960.000000 -30.000000 27568.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260734.58000183 2147600.19999695 320.10000610 3 3 0 7.000000 215382960.000000 -30.000000 27328.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260744.79000092 2147610.01000214 308.01000977 2 2 0 7.000000 215382960.000000 -30.000000 38163.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260741.11000061 2147606.01000214 336.51000977 2 2 0 7.000000 215382960.000000 -30.000000 28485.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260755.36000061 2147619.91999817 308.58999634 2 2 0 7.000000 215382960.000000 -30.000000 27896.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260755.20999908 2147619.69999695 312.26998901 2 2 0 7.000000 215382960.000000 -30.000000 30583.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260747.41999817 2147611.97000122 334.14999390 2 2 0 7.000000 215382960.000000 -30.000000 29556.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260759.70000076 2147623.94000244 311.20999146 2 2 0 7.000000 215382960.000000 -30.000000 32920.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260756.13000107 2147620.36000061 322.98001099 2 2 0 7.000000 215382960.000000 -31.000000 25995.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260761.02000046 2147625.11000061 314.51998901 2 2 0 7.000000 215382960.000000 -31.000000 30866.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260762.72000122 2147626.73000336 313.77999878 2 2 0 7.000000 215382960.000000 -31.000000 32374.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260754.56000137 2147618.56999969 339.42999268 2 2 0 7.000000 215382960.000000 -31.000000 28027.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260753.66999817 2147617.62999725 344.63000488 2 2 0 7.000000 215382960.000000 -31.000000 28070.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260758.70999908 2147622.47000122 339.08999634 2 2 0 7.000000 215382960.000000 -31.000000 26760.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260768.36000061 2147631.89999390 319.73999023 2 2 0 7.000000 215382960.000000 -31.000000 26694.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260762.88000107 2147626.26999664 345.07000732 2 2 0 7.000000 215382960.000000 -31.000000 27065.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260768.35000038 2147631.27000427 351.14999390 2 2 0 7.000000 215382960.000000 -32.000000 27612.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260780.50000000 2147643.10000610 329.70999146 3 2 0 7.000000 215382960.000000 -32.000000 37442.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260781.71999931 2147644.30000305 326.95001221 3 3 0 7.000000 215382960.000000 -32.000000 29250.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260770.56999969 2147633.27999878 355.26000977 2 2 0 7.000000 215382960.000000 -32.000000 31675.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260784.56000042 2147646.83999634 333.07000732 3 2 0 7.000000 215382960.000000 -32.000000 33597.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260786.27000046 2147648.33999634 338.44000244 2 2 0 7.000000 215382960.000000 -32.000000 31587.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260790.39999962 2147652.27000427 335.45001221 2 2 0 7.000000 215382960.000000 -32.000000 29468.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260790.75000000 2147652.55999756 337.75000000 2 2 0 7.000000 215382960.000000 -32.000000 34471.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260782.28000069 2147644.07000732 365.47000122 2 2 0 7.000000 215382960.000000 -33.000000 27328.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260784.77999973 2147646.39999390 366.00000000 2 2 0 7.000000 215382960.000000 -33.000000 29862.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260797.75000000 2147659.00999451 343.76000977 2 2 0 7.000000 215382960.000000 -33.000000 26541.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260797.98000002 2147659.16999817 346.32000732 2 2 0 7.000000 215382960.000000 -33.000000 36371.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260790.02000046 2147651.25999451 369.45999146 2 2 0 7.000000 215382960.000000 -33.000000 29665.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260800.70999998 2147661.66999817 349.42001343 3 2 0 7.000000 215382960.000000 -33.000000 32876.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260802.69000006 2147663.61000061 345.17001343 3 3 0 7.000000 215382960.000000 -33.000000 28398.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260791.69999981 2147652.78999329 371.75000000 2 2 0 7.000000 215382960.000000 -33.000000 26650.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260804.42000008 2147665.13000488 350.50000000 2 2 0 7.000000 215382960.000000 -33.000000 29425.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260809.64000034 2147670.02000427 351.32000732 2 2 0 7.000000 215382960.000000 -34.000000 26956.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260797.29999995 2147657.88000488 380.29998779 2 2 0 7.000000 215382960.000000 -34.000000 34231.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260810.36999989 2147670.61999512 355.70001221 2 2 0 7.000000 215382960.000000 -34.000000 30670.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260813.65999985 2147673.72999573 354.76000977 2 2 0 7.000000 215382960.000000 -34.000000 38097.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260802.70000005 2147662.88000488 383.50000000 2 2 0 7.000000 215382960.000000 -34.000000 25842.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260813.85999966 2147673.75000000 363.13000488 2 2 0 7.000000 215382960.000000 -34.000000 28638.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
